subject,list,position,trial_type,item,item_index,session,list_type,category,response,response_time,list_category
3,41,10,recall,PLATE,678,3,mixed,obj,4.0,0.9229999999999999,mixed
3,41,11,recall,TEAPOT,731,3,mixed,obj,4.0,1.886,mixed
3,41,12,recall,ASHTON,-2,3,mixed,,,,mixed
3,41,13,recall,FENWAY PARK,319,3,mixed,loc,2.0,2.298,mixed
3,42,1,study,STOCKING,722,3,mixed,obj,3.0,1.188,mixed
3,42,2,study,BASKET,530,3,mixed,obj,4.0,1.702,mixed
3,42,3,study,JACKET,619,3,mixed,obj,3.0,1.275,mixed
3,42,4,study,REMOTE,688,3,mixed,obj,2.0,1.435,mixed
3,42,5,study,TAHITI,472,3,mixed,loc,4.0,1.365,mixed
3,42,6,study,CARLSBAD CAVERNS,292,3,mixed,loc,4.0,1.011,mixed
3,42,7,study,PANTHEON,413,3,mixed,loc,4.0,1.386,mixed
3,42,8,study,SMOKY MOUNTAINS,456,3,mixed,loc,4.0,1.041,mixed
3,42,9,study,GWYNETH PALTROW,98,3,mixed,cel,2.0,1.113,mixed
3,42,10,study,PARIS HILTON,197,3,mixed,cel,2.0,1.2990000000000002,mixed
3,42,11,study,CAMERON DIAZ,45,3,mixed,cel,2.0,0.9329999999999999,mixed
3,42,12,study,MEL GIBSON,176,3,mixed,cel,2.0,0.975,mixed
3,42,13,study,MADONNA,166,3,mixed,cel,2.0,0.8029999999999999,mixed
3,42,14,study,KEYCHAIN,625,3,mixed,obj,4.0,1.544,mixed
3,42,15,study,HAMMER,605,3,mixed,obj,4.0,0.924,mixed
3,42,16,study,LADDER,629,3,mixed,obj,4.0,0.8240000000000001,mixed
3,42,17,study,LANTERN,632,3,mixed,obj,4.0,0.907,mixed
3,42,18,study,LENIN MAUSOLEUM,363,3,mixed,loc,3.0,2.209,mixed
3,42,19,study,CAPE HORN,288,3,mixed,loc,4.0,1.275,mixed
3,42,20,study,WIMBLEDON,502,3,mixed,loc,3.0,1.656,mixed
3,42,21,study,CHARTRES CATHEDRAL,295,3,mixed,loc,4.0,1.069,mixed
3,42,22,study,DAVID DUCHOVNY,70,3,mixed,cel,2.0,1.652,mixed
3,42,23,study,CARROT TOP,46,3,mixed,cel,2.0,1.244,mixed
3,42,24,study,JACQUES CHIRAC,113,3,mixed,cel,2.0,0.907,mixed
3,42,1,recall,JACQUES CHIRAC,113,3,mixed,cel,2.0,0.907,mixed
3,42,2,recall,CARROT TOP,46,3,mixed,cel,2.0,1.244,mixed
3,42,3,recall,PARIS HILTON,197,3,mixed,cel,2.0,1.2990000000000002,mixed
3,42,4,recall,CHARTRES CATHEDRAL,295,3,mixed,loc,4.0,1.069,mixed
3,42,5,recall,PANTHEON,413,3,mixed,loc,4.0,1.386,mixed
3,42,6,recall,HAMMER,605,3,mixed,obj,4.0,0.924,mixed
3,42,7,recall,LADDER,629,3,mixed,obj,4.0,0.8240000000000001,mixed
3,42,8,recall,LANTERN,632,3,mixed,obj,4.0,0.907,mixed
3,42,9,recall,WIMBLEDON,502,3,mixed,loc,3.0,1.656,mixed
3,43,1,study,LUXEMBOURG PALACE,373,3,mixed,loc,4.0,2.481,mixed
3,43,2,study,MOUNT FUJI,394,3,mixed,loc,4.0,1.3159999999999998,mixed
3,43,3,study,QUEBEC,430,3,mixed,loc,4.0,1.382,mixed
3,43,4,study,ALCATRAZ,261,3,mixed,loc,4.0,1.432,mixed
3,43,5,study,TIRE,736,3,mixed,obj,4.0,2.127,mixed
3,43,6,study,FIRE EXTINGUISHER,585,3,mixed,obj,4.0,1.06,mixed
3,43,7,study,BASKETBALL HOOP,529,3,mixed,obj,3.0,1.306,mixed
3,43,8,study,JOHN MCCAIN,138,3,mixed,cel,2.0,1.51,mixed
3,43,9,study,CHE GUEVARA,51,3,mixed,cel,2.0,1.354,mixed
3,43,10,study,MAHATMA GANDHI,167,3,mixed,cel,2.0,1.599,mixed
3,43,11,study,TOWER OF PISA,481,3,mixed,loc,4.0,1.569,mixed
3,43,12,study,SAN ANDREAS,443,3,mixed,loc,3.0,3.075,mixed
3,43,13,study,TWEEZERS,747,3,mixed,obj,4.0,1.75,mixed
3,43,14,study,GARLIC,593,3,mixed,obj,4.0,1.032,mixed
3,43,15,study,STONE,723,3,mixed,obj,4.0,1.452,mixed
3,43,16,study,VIN DIESEL,248,3,mixed,cel,2.0,1.453,mixed
3,43,17,study,CHRISTOPHER REEVE,54,3,mixed,cel,2.0,0.924,mixed
3,43,18,study,REESE WITHERSPOON,209,3,mixed,cel,2.0,2.274,mixed
3,43,19,study,WHISTLE,763,3,mixed,obj,3.0,1.65,mixed
3,43,20,study,GOBLET,600,3,mixed,obj,4.0,1.679,mixed
3,43,21,study,DAVE MATTHEWS,68,3,mixed,cel,2.0,1.026,mixed
3,43,22,study,JANET RENO,116,3,mixed,cel,2.0,0.797,mixed
3,43,23,study,PRADO MUSEUM,428,3,mixed,loc,3.0,2.622,mixed
3,43,24,study,WASHINGTON MONUMENT,497,3,mixed,loc,2.0,2.099,mixed
3,43,1,recall,WASHINGTON MONUMENT,497,3,mixed,loc,2.0,2.099,mixed
3,43,2,recall,LUXEMBOURG PALACE,373,3,mixed,loc,4.0,2.481,mixed
3,43,3,recall,TOWER OF PISA,481,3,mixed,loc,4.0,1.569,mixed
3,43,4,recall,REESE WITHERSPOON,209,3,mixed,cel,2.0,2.274,mixed
3,43,5,recall,DAVE MATTHEWS,68,3,mixed,cel,2.0,1.026,mixed
3,43,6,recall,JANET RENO,116,3,mixed,cel,2.0,0.797,mixed
3,43,7,recall,JOHN MCCAIN,138,3,mixed,cel,2.0,1.51,mixed
3,43,8,recall,CHE GUEVARA,51,3,mixed,cel,2.0,1.354,mixed
3,43,9,recall,FIRE EXTINGUISHER,585,3,mixed,obj,4.0,1.06,mixed
3,43,10,recall,STONE,723,3,mixed,obj,4.0,1.452,mixed
3,43,11,recall,GARLIC,593,3,mixed,obj,4.0,1.032,mixed
3,43,12,recall,WHISTLE,763,3,mixed,obj,3.0,1.65,mixed
3,43,13,recall,PRADO MUSEUM,428,3,mixed,loc,3.0,2.622,mixed
3,43,14,recall,ALCATRAZ,261,3,mixed,loc,4.0,1.432,mixed
3,43,15,recall,SAN ANDREAS,443,3,mixed,loc,3.0,3.075,mixed
3,43,16,recall,SAN ANDREAS,443,3,mixed,loc,3.0,3.075,mixed
3,47,1,study,EARRINGS,580,3,mixed,obj,3.0,1.653,mixed
3,47,2,study,SLIPPERS,711,3,mixed,obj,3.0,2.519,mixed
3,47,3,study,SHOVEL,707,3,mixed,obj,3.0,2.443,mixed
3,47,4,study,PIANO,673,3,mixed,obj,3.0,1.9369999999999998,mixed
3,47,5,study,CATHERINE ZETA JONES,48,3,mixed,cel,2.0,1.88,mixed
3,47,6,study,DWIGHT EISENHOWER,83,3,mixed,cel,2.0,1.284,mixed
3,47,7,study,WILL FERRELL,252,3,mixed,cel,2.0,0.935,mixed
3,47,8,study,JIM CARREY,125,3,mixed,cel,2.0,0.597,mixed
3,47,9,study,ALEC BALDWIN,6,3,mixed,cel,2.0,1.8090000000000002,mixed
3,47,10,study,WINTER PALACE,503,3,mixed,loc,4.0,3.0980000000000003,mixed
3,47,11,study,MONTICELLO,389,3,mixed,loc,3.0,1.276,mixed
3,47,12,study,TOWER BRIDGE,479,3,mixed,loc,3.0,1.818,mixed
3,47,13,study,WHITE HOUSE,501,3,mixed,loc,3.0,0.983,mixed
3,47,14,study,LINCOLN FINANCIAL FIELD,368,3,mixed,loc,2.0,2.2159999999999997,mixed
3,47,15,study,EIFFEL TOWER,314,3,mixed,loc,4.0,2.755,mixed
3,47,16,study,GLENN CLOSE,96,3,mixed,cel,3.0,2.5269999999999997,mixed
3,47,17,study,COURTNEY LOVE,63,3,mixed,cel,3.0,1.018,mixed
3,47,18,study,JASON BIGGS,118,3,mixed,cel,2.0,0.84,mixed
3,47,19,study,CHRYSLER BUILDING,298,3,mixed,loc,3.0,1.629,mixed
3,47,20,study,AYERS ROCK,270,3,mixed,loc,4.0,1.125,mixed
3,47,21,study,KEYBOARD,624,3,mixed,obj,4.0,1.2590000000000001,mixed
3,47,22,study,ANCHOR,514,3,mixed,obj,3.0,2.668,mixed
3,47,23,study,HANDLE,607,3,mixed,obj,4.0,1.222,mixed
3,47,24,study,DOORKNOB,575,3,mixed,obj,4.0,0.946,mixed
3,47,1,recall,DOORKNOB,575,3,mixed,obj,4.0,0.946,mixed
3,47,2,recall,HANDLE,607,3,mixed,obj,4.0,1.222,mixed
3,47,3,recall,AYERS ROCK,270,3,mixed,loc,4.0,1.125,mixed
3,47,4,recall,COURTNEY LOVE,63,3,mixed,cel,3.0,1.018,mixed
3,47,5,recall,GLENN CLOSE,96,3,mixed,cel,3.0,2.5269999999999997,mixed
3,47,6,recall,JASON BIGGS,118,3,mixed,cel,2.0,0.84,mixed
3,47,7,recall,DWIGHT EISENHOWER,83,3,mixed,cel,2.0,1.284,mixed
3,47,8,recall,CATHERINE ZETA JONES,48,3,mixed,cel,2.0,1.88,mixed
3,47,9,recall,EIFFEL TOWER,314,3,mixed,loc,4.0,2.755,mixed
3,47,10,recall,WHITE HOUSE,501,3,mixed,loc,3.0,0.983,mixed
3,47,11,recall,WINTER PALACE,503,3,mixed,loc,4.0,3.0980000000000003,mixed
3,47,12,recall,CHRYSLER BUILDING,298,3,mixed,loc,3.0,1.629,mixed
3,47,13,recall,BILL GATES,30,3,mixed,cel,2.0,1.055,mixed
3,48,1,study,CIGARETTE,562,3,mixed,obj,3.0,1.642,mixed
3,48,2,study,VIOLIN,754,3,mixed,obj,3.0,3.013,mixed
3,48,3,study,SAMUEL L JACKSON,224,3,mixed,cel,2.0,1.8,mixed
3,48,4,study,JIM MORRISON,126,3,mixed,cel,3.0,1.746,mixed
3,48,5,study,TOM HANKS,244,3,mixed,cel,2.0,1.2919999999999998,mixed
3,48,6,study,TOKYO,478,3,mixed,loc,4.0,0.9740000000000001,mixed
3,48,7,study,GRAND TETON PARK,336,3,mixed,loc,4.0,1.01,mixed
3,48,8,study,PRINCE WILLIAM,202,3,mixed,cel,2.0,1.3159999999999998,mixed
3,48,9,study,UMA THURMAN,246,3,mixed,cel,3.0,1.483,mixed
3,48,10,study,AL PACINO,3,3,mixed,cel,2.0,1.06,mixed
3,48,11,study,YANKEE STADIUM,508,3,mixed,loc,3.0,1.4769999999999999,mixed
3,48,12,study,CHURCHILL DOWNS,299,3,mixed,loc,3.0,1.641,mixed
3,48,13,study,KENSINGTON PALACE,356,3,mixed,loc,3.0,1.423,mixed
3,48,14,study,HOLLYWOOD,344,3,mixed,loc,3.0,2.204,mixed
3,48,15,study,GLASSES,595,3,mixed,obj,3.0,2.258,mixed
3,48,16,study,TOASTER,737,3,mixed,obj,4.0,1.2309999999999999,mixed
3,48,17,study,PIN,677,3,mixed,obj,4.0,2.231,mixed
3,48,18,study,BOUQUET,542,3,mixed,obj,4.0,1.078,mixed
3,48,19,study,CINDERELLA CASTLE,300,3,mixed,loc,2.0,1.5090000000000001,mixed
3,48,20,study,TRAFALGAR SQUARE,482,3,mixed,loc,3.0,1.331,mixed
3,48,21,study,JESSICA SIMPSON,123,3,mixed,cel,2.0,1.7,mixed
3,48,22,study,ROBIN WILLIAMS,218,3,mixed,cel,3.0,1.6840000000000002,mixed
3,48,23,study,LIGHTBULB,640,3,mixed,obj,4.0,1.681,mixed
3,48,24,study,TILE,735,3,mixed,obj,4.0,1.399,mixed
3,48,1,recall,TILE,735,3,mixed,obj,4.0,1.399,mixed
3,48,2,recall,ROBIN WILLIAMS,218,3,mixed,cel,3.0,1.6840000000000002,mixed
3,48,3,recall,JESSICA SIMPSON,123,3,mixed,cel,2.0,1.7,mixed
3,48,4,recall,TRAFALGAR SQUARE,482,3,mixed,loc,3.0,1.331,mixed
3,48,5,recall,GRAND TETON PARK,336,3,mixed,loc,4.0,1.01,mixed
3,48,6,recall,TOKYO,478,3,mixed,loc,4.0,0.9740000000000001,mixed
3,48,7,recall,TOASTER,737,3,mixed,obj,4.0,1.2309999999999999,mixed
3,48,8,recall,PIN,677,3,mixed,obj,4.0,2.231,mixed
3,48,9,recall,UMA THURMAN,246,3,mixed,cel,3.0,1.483,mixed
3,48,10,recall,GLASSES,595,3,mixed,obj,3.0,2.258,mixed
3,48,11,recall,LIGHTBULB,640,3,mixed,obj,4.0,1.681,mixed
5,1,1,study,FRAN DRESCHER,88,1,mixed,cel,2.0,1.8730000000000002,mixed
5,1,2,study,DAVID BECKHAM,69,1,mixed,cel,3.0,1.453,mixed
5,1,3,study,MOUSE,657,1,mixed,obj,4.0,1.145,mixed
5,1,4,study,CALCULATOR,553,1,mixed,obj,4.0,1.218,mixed
5,1,5,study,PAPER BAG,663,1,mixed,obj,3.0,1.795,mixed
5,1,6,study,APRON,516,1,mixed,obj,2.0,2.0380000000000003,mixed
5,1,7,study,BLUE MOSQUE,275,1,mixed,loc,2.0,2.194,mixed
5,1,8,study,BUNKER HILL,284,1,mixed,loc,2.0,2.221,mixed
5,1,9,study,SKYDOME,454,1,mixed,loc,2.0,2.207,mixed
5,1,10,study,SAFE,695,1,mixed,obj,2.0,2.176,mixed
5,1,11,study,SHAMPOO,703,1,mixed,obj,4.0,1.8130000000000002,mixed
5,1,12,study,SPRAY PAINT,718,1,mixed,obj,2.0,2.188,mixed
5,1,13,study,BARBED WIRE,526,1,mixed,obj,1.0,2.09,mixed
5,1,14,study,CAPITOL HILL,291,1,mixed,loc,3.0,2.114,mixed
5,1,15,study,GETTYSBURG,326,1,mixed,loc,2.0,2.287,mixed
5,1,16,study,BRYCE CANYON,281,1,mixed,loc,2.0,2.418,mixed
5,1,17,study,TRAFALGAR SQUARE,482,1,mixed,loc,2.0,2.154,mixed
5,1,18,study,VENICE,487,1,mixed,loc,4.0,1.577,mixed
5,1,19,study,OPRAH WINFREY,194,1,mixed,cel,3.0,1.827,mixed
5,1,20,study,KOBE BRYANT,155,1,mixed,cel,3.0,1.771,mixed
5,1,21,study,MATTHEW PERRY,174,1,mixed,cel,1.0,2.231,mixed
5,1,22,study,STEPHEN COLBERT,232,1,mixed,cel,4.0,1.901,mixed
5,1,23,study,SUSAN SARANDON,236,1,mixed,cel,2.0,1.784,mixed
5,1,24,study,PRINCE WILLIAM,202,1,mixed,cel,3.0,2.188,mixed
5,1,1,recall,PRINCE WILLIAM,202,1,mixed,cel,3.0,2.188,mixed
5,1,2,recall,STEPHEN COLBERT,232,1,mixed,cel,4.0,1.901,mixed
5,1,3,recall,BRYCE CANYON,281,1,mixed,loc,2.0,2.418,mixed
5,1,4,recall,BLUE MOSQUE,275,1,mixed,loc,2.0,2.194,mixed
5,1,5,recall,GETTYSBURG,326,1,mixed,loc,2.0,2.287,mixed
5,1,6,recall,CAPITOL HILL,291,1,mixed,loc,3.0,2.114,mixed
5,1,7,recall,KOBE BRYANT,155,1,mixed,cel,3.0,1.771,mixed
5,1,8,recall,OPRAH WINFREY,194,1,mixed,cel,3.0,1.827,mixed
5,1,9,recall,DAVID BECKHAM,69,1,mixed,cel,3.0,1.453,mixed
5,1,10,recall,MOUSE,657,1,mixed,obj,4.0,1.145,mixed
5,1,11,recall,SPRAY PAINT,718,1,mixed,obj,2.0,2.188,mixed
5,1,12,recall,BARBED WIRE,526,1,mixed,obj,1.0,2.09,mixed
5,1,13,recall,SHAMPOO,703,1,mixed,obj,4.0,1.8130000000000002,mixed
5,1,14,recall,TRAFALGAR SQUARE,482,1,mixed,loc,2.0,2.154,mixed
5,1,15,recall,SAFE,695,1,mixed,obj,2.0,2.176,mixed
5,4,1,study,NORTH POLE,404,1,mixed,loc,2.0,2.379,mixed
5,4,2,study,PHILADELPHIA CITY HALL,422,1,mixed,loc,2.0,2.233,mixed
5,4,3,study,LONDON DUNGEON,370,1,mixed,loc,2.0,2.975,mixed
5,4,4,study,WASHINGTON SQUARE ARCH,498,1,mixed,loc,2.0,2.452,mixed
5,4,5,study,SIENA,451,1,mixed,loc,2.0,1.912,mixed
5,4,6,study,BENJAMIN FRANKLIN,27,1,mixed,cel,4.0,2.095,mixed
5,4,7,study,JACKIE KENNEDY,112,1,mixed,cel,4.0,2.6310000000000002,mixed
5,4,8,study,RICHARD NIXON,212,1,mixed,cel,1.0,2.2880000000000003,mixed
5,4,9,study,BILL CLINTON,28,1,mixed,cel,4.0,1.659,mixed
5,4,10,study,COUCH,565,1,mixed,obj,4.0,2.3040000000000003,mixed
5,4,11,study,GLASS,596,1,mixed,obj,4.0,2.605,mixed
5,4,12,study,TROPHY,745,1,mixed,obj,4.0,2.622,mixed
5,4,13,study,KLEENEX,627,1,mixed,obj,4.0,2.145,mixed
5,4,14,study,MAYONNAISE,647,1,mixed,obj,4.0,2.102,mixed
5,4,15,study,NAPA VALLEY,399,1,mixed,loc,2.0,2.469,mixed
5,4,16,study,KITTY HAWK BEACH,357,1,mixed,loc,2.0,2.11,mixed
5,4,17,study,GREAT WALL OF CHINA,339,1,mixed,loc,4.0,2.11,mixed
5,4,18,study,LIGHTBULB,640,1,mixed,obj,4.0,2.374,mixed
5,4,19,study,BICYCLE,535,1,mixed,obj,4.0,2.241,mixed
5,4,20,study,CURTAIN,570,1,mixed,obj,4.0,2.369,mixed
5,4,21,study,TINA TURNER,240,1,mixed,cel,2.0,2.2359999999999998,mixed
5,4,22,study,PETER JENNINGS,198,1,mixed,cel,3.0,2.15,mixed
5,4,23,study,JESSICA SIMPSON,123,1,mixed,cel,3.0,2.017,mixed
5,4,24,study,DEREK JETER,76,1,mixed,cel,2.0,2.164,mixed
5,4,1,recall,TINA TURNER,240,1,mixed,cel,2.0,2.2359999999999998,mixed
5,4,2,recall,PETER JENNINGS,198,1,mixed,cel,3.0,2.15,mixed
5,4,3,recall,JESSICA SIMPSON,123,1,mixed,cel,3.0,2.017,mixed
5,4,4,recall,DEREK JETER,76,1,mixed,cel,2.0,2.164,mixed
5,4,5,recall,COUCH,565,1,mixed,obj,4.0,2.3040000000000003,mixed
5,4,6,recall,BICYCLE,535,1,mixed,obj,4.0,2.241,mixed
5,4,7,recall,LIGHTBULB,640,1,mixed,obj,4.0,2.374,mixed
5,4,8,recall,GLASS,596,1,mixed,obj,4.0,2.605,mixed
5,4,9,recall,KLEENEX,627,1,mixed,obj,4.0,2.145,mixed
5,4,10,recall,NAPA VALLEY,399,1,mixed,loc,2.0,2.469,mixed
5,4,11,recall,SIENA,451,1,mixed,loc,2.0,1.912,mixed
5,4,12,recall,GREAT WALL OF CHINA,339,1,mixed,loc,4.0,2.11,mixed
5,4,13,recall,BILL CLINTON,28,1,mixed,cel,4.0,1.659,mixed
5,4,14,recall,COLIN POWELL,59,1,mixed,cel,4.0,2.316,mixed
5,4,15,recall,KITTY HAWK BEACH,357,1,mixed,loc,2.0,2.11,mixed
5,6,1,study,BABY BIB,519,1,mixed,obj,1.0,1.956,mixed
5,6,2,study,TOASTER,737,1,mixed,obj,2.0,2.84,mixed
5,6,3,study,FIREPLACE,586,1,mixed,obj,3.0,2.511,mixed
5,6,4,study,COLONIAL WILLIAMSBURG,304,1,mixed,loc,2.0,2.365,mixed
5,6,5,study,GLOBE THEATER,330,1,mixed,loc,3.0,2.03,mixed
5,6,6,study,JIM BELUSHI,124,1,mixed,cel,2.0,2.4459999999999997,mixed
5,6,7,study,JACQUES CHIRAC,113,1,mixed,cel,2.0,2.4419999999999997,mixed
5,6,8,study,GARTH BROOKS,91,1,mixed,cel,2.0,2.62,mixed
5,6,9,study,HIGHLIGHTER,612,1,mixed,obj,3.0,3.0069999999999997,mixed
5,6,10,study,TIRE,736,1,mixed,obj,3.0,3.4939999999999998,mixed
5,6,11,study,PADLOCK,662,1,mixed,obj,3.0,2.197,mixed
5,6,12,study,IWO JIMA MEMORIAL,351,1,mixed,loc,2.0,2.622,mixed
5,6,13,study,BROOKLYN BRIDGE,280,1,mixed,loc,3.0,2.7689999999999997,mixed
5,6,14,study,COLIN FARRELL,58,1,mixed,cel,2.0,2.115,mixed
5,6,15,study,MIKE TYSON,184,1,mixed,cel,2.0,2.905,mixed
5,6,16,study,OWEN WILSON,196,1,mixed,cel,4.0,2.3209999999999997,mixed
5,6,17,study,RIO DE JANEIRO,433,1,mixed,loc,4.0,3.053,mixed
5,6,18,study,LOUVRE,372,1,mixed,loc,3.0,3.076,mixed
5,6,19,study,CLIFF PALACE,301,1,mixed,loc,3.0,2.95,mixed
5,6,20,study,PETRA,418,1,mixed,loc,3.0,2.948,mixed
5,6,21,study,LARRY KING,158,1,mixed,cel,4.0,2.447,mixed
5,6,22,study,WILL FERRELL,252,1,mixed,cel,4.0,2.615,mixed
5,6,23,study,BED,532,1,mixed,obj,4.0,1.8940000000000001,mixed
5,6,24,study,BOWL,544,1,mixed,obj,4.0,1.598,mixed
5,6,1,recall,BED,532,1,mixed,obj,4.0,1.8940000000000001,mixed
5,6,2,recall,BOWL,544,1,mixed,obj,4.0,1.598,mixed
5,6,3,recall,PADLOCK,662,1,mixed,obj,3.0,2.197,mixed
5,6,4,recall,BABY BIB,519,1,mixed,obj,1.0,1.956,mixed
5,6,5,recall,WILL FERRELL,252,1,mixed,cel,4.0,2.615,mixed
5,6,6,recall,LARRY KING,158,1,mixed,cel,4.0,2.447,mixed
5,6,7,recall,GARTH BROOKS,91,1,mixed,cel,2.0,2.62,mixed
5,6,8,recall,OWEN WILSON,196,1,mixed,cel,4.0,2.3209999999999997,mixed
5,6,9,recall,MIKE TYSON,184,1,mixed,cel,2.0,2.905,mixed
5,6,10,recall,JACQUES CHIRAC,113,1,mixed,cel,2.0,2.4419999999999997,mixed
5,6,11,recall,PETRA,418,1,mixed,loc,3.0,2.948,mixed
5,6,12,recall,BROOKLYN BRIDGE,280,1,mixed,loc,3.0,2.7689999999999997,mixed
5,6,13,recall,IWO JIMA MEMORIAL,351,1,mixed,loc,2.0,2.622,mixed
5,6,14,recall,LOUVRE,372,1,mixed,loc,3.0,3.076,mixed
5,6,15,recall,CLIFF PALACE,301,1,mixed,loc,3.0,2.95,mixed
5,6,16,recall,TOASTER,737,1,mixed,obj,2.0,2.84,mixed
5,7,1,study,DEBRA MESSING,73,1,mixed,cel,2.0,2.0,mixed
5,7,2,study,WILL SMITH,253,1,mixed,cel,4.0,1.84,mixed
5,7,3,study,ROPE,692,1,mixed,obj,3.0,2.356,mixed
5,7,4,study,MOUSETRAP,656,1,mixed,obj,2.0,2.0669999999999997,mixed
5,7,5,study,PILLOW,675,1,mixed,obj,4.0,1.9809999999999999,mixed
5,7,6,study,FORBIDDEN CITY,322,1,mixed,loc,4.0,1.501,mixed
5,7,7,study,TIMES SQUARE,477,1,mixed,loc,4.0,2.455,mixed
5,7,8,study,PENDULUM,667,1,mixed,obj,2.0,2.7969999999999997,mixed
5,7,9,study,FLOWER,589,1,mixed,obj,4.0,2.985,mixed
5,7,10,study,CRADLE,566,1,mixed,obj,1.0,3.036,mixed
5,7,11,study,NEST,659,1,mixed,obj,3.0,2.951,mixed
5,7,12,study,DESK,572,1,mixed,obj,4.0,2.738,mixed
5,7,13,study,BELLAGIO FOUNTAINS,273,1,mixed,loc,2.0,2.477,mixed
5,7,14,study,LIBERTY PLACE,365,1,mixed,loc,2.0,3.0,mixed
5,7,15,study,ST MARKS BASILICA,462,1,mixed,loc,4.0,2.9819999999999998,mixed
5,7,16,study,ARC DE TRIOMPHE,266,1,mixed,loc,4.0,3.469,mixed
5,7,17,study,WRIGLEY FIELD,507,1,mixed,loc,3.0,2.693,mixed
5,7,18,study,SAN ANDREAS,443,1,mixed,loc,2.0,2.235,mixed
5,7,19,study,DONALD RUMSFELD,79,1,mixed,cel,2.0,2.283,mixed
5,7,20,study,PARIS HILTON,197,1,mixed,cel,4.0,1.9469999999999998,mixed
5,7,21,study,RAY CHARLES,208,1,mixed,cel,4.0,2.141,mixed
5,7,22,study,CHARLIE SHEEN,49,1,mixed,cel,2.0,2.09,mixed
5,7,23,study,ADAM SANDLER,1,1,mixed,cel,4.0,2.3080000000000003,mixed
5,7,24,study,LISA KUDROW,163,1,mixed,cel,2.0,2.127,mixed
5,7,1,recall,LISA KUDROW,163,1,mixed,cel,2.0,2.127,mixed
5,7,2,recall,ADAM SANDLER,1,1,mixed,cel,4.0,2.3080000000000003,mixed
5,7,3,recall,CHARLIE SHEEN,49,1,mixed,cel,2.0,2.09,mixed
5,7,4,recall,RAY CHARLES,208,1,mixed,cel,4.0,2.141,mixed
5,7,5,recall,DONALD RUMSFELD,79,1,mixed,cel,2.0,2.283,mixed
5,7,6,recall,PARIS HILTON,197,1,mixed,cel,4.0,1.9469999999999998,mixed
5,7,7,recall,WILL SMITH,253,1,mixed,cel,4.0,1.84,mixed
5,7,8,recall,THE VENETIAN,475,1,mixed,loc,3.0,2.1830000000000003,mixed
5,7,9,recall,FOUNTAINS,-2,1,mixed,,,,mixed
5,7,10,recall,ST PETERS CHURCH,-2,1,mixed,,,,mixed
5,7,11,recall,LIBERTY PLACE,365,1,mixed,loc,2.0,3.0,mixed
5,7,12,recall,TIMES SQUARE,477,1,mixed,loc,4.0,2.455,mixed
5,7,13,recall,SAN ANDREAS,443,1,mixed,loc,2.0,2.235,mixed
5,7,14,recall,ARC DE TRIOMPHE,266,1,mixed,loc,4.0,3.469,mixed
5,7,15,recall,FORBIDDEN CITY,322,1,mixed,loc,4.0,1.501,mixed
5,7,16,recall,DESK,572,1,mixed,obj,4.0,2.738,mixed
5,8,1,study,MALL OF AMERICA,377,1,mixed,loc,2.0,2.0580000000000003,mixed
5,8,2,study,ANGEL FALLS,263,1,mixed,loc,4.0,2.61,mixed
5,8,3,study,FENWAY PARK,319,1,mixed,loc,3.0,2.62,mixed
5,8,4,study,VINCE VAUGHN,249,1,mixed,cel,4.0,2.161,mixed
5,8,5,study,HULK HOGAN,108,1,mixed,cel,1.0,2.83,mixed
5,8,6,study,BRITNEY SPEARS,40,1,mixed,cel,1.0,2.291,mixed
5,8,7,study,STONE,723,1,mixed,obj,4.0,2.276,mixed
5,8,8,study,TABLE,729,1,mixed,obj,4.0,1.891,mixed
5,8,9,study,ORANGE,661,1,mixed,obj,4.0,2.1790000000000003,mixed
5,8,10,study,MOULIN ROUGE,391,1,mixed,loc,3.0,2.475,mixed
5,8,11,study,SPHINX,460,1,mixed,loc,4.0,2.2569999999999997,mixed
5,8,12,study,FIRE EXTINGUISHER,585,1,mixed,obj,3.0,2.217,mixed
5,8,13,study,SHELF,704,1,mixed,obj,4.0,2.479,mixed
5,8,14,study,BILLY CRYSTAL,34,1,mixed,cel,2.0,2.1790000000000003,mixed
5,8,15,study,JOHN TRAVOLTA,139,1,mixed,cel,2.0,2.109,mixed
5,8,16,study,MOUNT KILIMANJARO,395,1,mixed,loc,4.0,1.9569999999999999,mixed
5,8,17,study,NAVAL ACADEMY CHAPEL,401,1,mixed,loc,2.0,2.451,mixed
5,8,18,study,HARRODS,342,1,mixed,loc,3.0,2.6260000000000003,mixed
5,8,19,study,CINDY CRAWFORD,56,1,mixed,cel,3.0,2.423,mixed
5,8,20,study,JOHN F KENNEDY,134,1,mixed,cel,4.0,1.909,mixed
5,8,21,study,MIKE MYERS,183,1,mixed,cel,3.0,1.6380000000000001,mixed
5,8,22,study,RECORD,687,1,mixed,obj,3.0,2.355,mixed
5,8,23,study,WHEEL,761,1,mixed,obj,4.0,1.775,mixed
5,8,24,study,BANNER,525,1,mixed,obj,4.0,1.926,mixed
5,8,1,recall,BANNER,525,1,mixed,obj,4.0,1.926,mixed
5,8,2,recall,WHEEL,761,1,mixed,obj,4.0,1.775,mixed
5,8,3,recall,RECORD,687,1,mixed,obj,3.0,2.355,mixed
5,8,4,recall,SHELF,704,1,mixed,obj,4.0,2.479,mixed
5,8,5,recall,TABLE,729,1,mixed,obj,4.0,1.891,mixed
